issue.id,status,owner,priority.code,priority.code.numeric,reported.by,elapsed.time,comments,commenters,commenters.nonowners,comments.by.nonowners,owner.bugs,owner.comments,owner.comments.nonowned,total.vertices,c1_c1,c1_c2,c1_c3,c1_c4,c2_c2,c2_c3,c2_c4,c3_c3,c3_c4,c4_c4,repeat.edges,total.distinct.edges,total.edges
119670,RESOLVED,None,normal,3,None,10107.0317,18,4,4,18,43,30,30,4,4,0,26,0,0,0,0,0,0,0,5,1,6
119671,RESOLVED,None,normal,3,None,9720.92,16,4,4,16,43,30,30,4,4,0,6,14,0,0,0,0,0,0,5,1,6
119673,RESOLVED,Guy Pelletier,normal,3,Yiping Zhao,9358.1003,24,9,9,24,297,372,360,9,5,7,15,13,0,5,2,3,9,3,21,15,36
119678,RESOLVED,None,enhancement,4,Sabine Heider,9585.6425,12,4,4,12,55,22,22,4,8,0,12,0,0,0,0,0,1,0,5,1,6
119683,RESOLVED,None,enhancement,4,Mike Keith,25487.5042,24,13,13,24,305,109,109,13,29,22,47,1,1,5,1,7,4,0,32,46,78
119686,RESOLVED,Project Inbox,major,5,None,10272.6403,13,4,4,13,1579,0,0,4,4,0,10,2,0,0,0,0,0,0,5,1,6
119691,RESOLVED,Project Inbox,normal,3,Drew,16275.6308,20,10,10,20,1579,0,0,10,10,5,21,7,0,3,0,3,3,0,22,23,45
119698,RESOLVED,Guy Pelletier,normal,3,Dave Brosius,15710.5631,19,5,5,19,297,372,360,5,0,0,6,12,0,0,0,0,2,0,5,5,10
119699,RESOLVED,Guy Pelletier,minor,2,Dave Brosius,16094.7206,12,4,4,12,297,372,360,4,0,0,5,5,0,0,0,1,2,2,6,0,6
119712,RESOLVED,Project Inbox,minor,2,Wonseok Kim,23695.7639,8,4,4,8,1579,0,0,4,4,0,2,1,0,0,0,1,0,2,5,1,6
119719,RESOLVED,None,normal,3,None,20731.9936,19,4,4,19,43,30,30,4,0,6,16,1,0,1,0,0,1,1,5,1,6
119720,RESOLVED,Yiping Zhao,normal,3,Yiping Zhao,19200.8031,14,6,6,14,18,11,11,6,4,17,4,2,0,0,0,0,1,1,9,6,15
119722,RESOLVED,Project Inbox,enhancement,4,Yiping Zhao,21475.0817,23,6,6,23,1579,0,0,6,0,9,13,1,1,8,0,28,2,1,14,1,15
119723,RESOLVED,Project Inbox,enhancement,4,None,21042.5428,8,5,5,8,1579,0,0,5,0,5,1,1,1,0,0,1,0,0,5,5,10
119725,RESOLVED,Project Inbox,normal,3,None,25529.6811,11,4,4,11,564,0,0,4,4,0,2,2,0,0,0,1,0,4,6,0,6
119736,RESOLVED,Doug Clarke,normal,3,Doug Clarke,14514.2061,15,3,2,10,52,274,269,3,0,0,0,0,0,0,0,7,0,6,3,0,3
119794,RESOLVED,Tom Ware,enhancement,4,Tom Ware,13007.1242,11,3,3,11,316,216,210,3,0,0,0,0,0,0,0,1,0,2,3,0,3
120081,RESOLVED,Chris Delahunt,enhancement,4,Tom Ware,25536.6744,20,8,8,20,106,78,63,8,0,1,6,0,0,6,8,15,18,3,17,11,28
120137,RESOLVED,Guy Pelletier,enhancement,4,Doug Clarke,32379.5067,193,11,11,193,297,372,360,11,94,75,141,68,8,15,64,4,9,7,55,0,55
120141,RESOLVED,Tom Ware,enhancement,4,Guy Pelletier,29856.09,15,4,4,15,316,216,210,4,0,4,1,4,0,2,0,0,5,3,6,0,6
120143,RESOLVED,Tom Ware,enhancement,4,Guy Pelletier,29856.09,19,3,3,19,316,216,210,3,0,0,0,8,2,0,2,0,2,3,3,0,3
120151,RESOLVED,Guy Pelletier,normal,3,Guy Pelletier,28342.89,47,3,3,47,297,372,360,3,0,0,0,0,0,0,2,2,2,1,3,0,3
120154,RESOLVED,Chris Delahunt,normal,3,Andrei Ilitchev,28342.2233,25,6,6,25,106,78,63,6,15,14,9,6,1,6,8,0,5,2,13,2,15
120157,RESOLVED,Andrei Ilitchev,normal,3,Andrei Ilitchev,28342.0233,17,3,3,17,68,50,50,3,1,0,2,1,10,0,13,0,0,2,3,0,3
120162,RESOLVED,Tom Ware,enhancement,4,Guy Pelletier,29855.9067,19,3,3,19,316,216,210,3,0,3,1,3,6,0,6,0,2,3,3,0,3
120169,RESOLVED,Project Inbox,enhancement,4,Mike Norman,29690.64,11,4,4,11,1579,0,0,4,0,0,5,2,0,0,0,0,6,3,6,0,6
120170,RESOLVED,Andrei Ilitchev,normal,3,Guy Pelletier,29856.1733,25,7,7,25,68,50,50,7,20,16,6,9,3,1,5,0,3,4,16,5,21
120173,RESOLVED,None,enhancement,4,None,4300.0572,17,7,7,17,305,109,109,7,2,0,3,11,0,0,0,0,10,3,16,5,21
120373,RESOLVED,David McCann,normal,3,Blaise Doughan,30234.99,20,4,4,20,420,57,45,4,10,23,0,0,0,0,0,0,0,0,6,0,6
120475,RESOLVED,None,major,5,None,26297.4678,22,10,10,22,305,109,109,10,16,0,23,16,0,0,0,1,3,3,24,21,45
120521,RESOLVED,None,major,5,Edwin Tang,22051.1853,24,9,9,24,305,109,109,9,14,0,24,0,0,0,0,17,0,0,15,21,36
120579,RESOLVED,David Minsky,normal,3,None,7317.7778,17,4,4,17,125,38,14,4,10,4,0,2,0,0,1,0,0,0,3,3,6
121038,RESOLVED,David McCann,normal,3,Jan Smets,315.0169,18,3,3,18,420,57,45,3,0,12,6,0,0,11,0,0,0,0,3,0,3
121142,RESOLVED,None,enhancement,4,None,34943.5464,26,7,7,26,305,109,109,7,1,1,20,3,0,11,0,22,20,8,11,10,21
121289,RESOLVED,Rick Barkhouse,normal,3,Blaise Doughan,431.2136,17,3,3,17,242,26,21,3,4,9,0,0,0,0,0,0,0,0,3,0,3
121296,RESOLVED,Guy Pelletier,major,5,Guy Pelletier,37351.8983,11,4,3,6,297,372,360,4,2,0,2,5,0,0,0,0,2,0,2,4,6
121391,RESOLVED,Michael OBrien,major,5,Michael OBrien,36608.5072,12,3,3,12,190,202,202,3,0,0,0,2,0,0,0,0,2,0,1,2,3
121536,RESOLVED,Liza Rekadze,trivial,1,None,37602.5461,21,5,5,21,27,17,17,5,8,0,20,11,0,0,0,2,3,3,10,0,10
121681,CLOSED,Xiao Bin Chen,enhancement,4,Alice Connors,1505.7964,13,5,5,13,178,22,22,5,30,0,0,0,0,0,0,0,0,0,10,0,10
121948,CLOSED,Martin Taal,normal,3,David Stastny,34007.2953,9,3,3,9,1533,27,21,3,1,0,2,3,0,0,0,0,0,0,2,1,3
121961,CLOSED,Martin Fluegge,enhancement,4,Erwin Betschart,9068.1378,28,5,5,28,90,22,22,5,13,0,0,37,0,0,0,0,0,1,8,2,10
121197,RESOLVED,Blaise Doughan,normal,3,Blaise Doughan,11109.1811,12,3,3,12,415,43,43,3,3,0,0,0,0,0,0,0,0,0,0,3,3
122499,CLOSED,Gregoire Dupe,normal,3,Nicolas Guyomar,19296.2489,14,3,3,14,452,42,42,3,3,5,0,0,0,0,0,0,0,0,2,1,3
122878,RESOLVED,Mylyn Inbox,normal,3,Thomas Ehrnhoefer,547.0722,11,4,4,11,1920,0,0,4,5,0,12,1,0,0,0,0,0,0,4,2,6
122930,RESOLVED,Jacques Bouthillier,enhancement,4,None,5665.7275,15,5,5,15,90,31,31,5,0,0,5,5,0,2,1,0,3,1,6,4,10
122975,RESOLVED,Jacques Bouthillier,enhancement,4,Jacques Bouthillier,4138.2808,19,5,5,19,90,31,31,5,2,2,0,18,0,0,11,0,0,11,8,2,10
122984,RESOLVED,Tomasz Zarna,normal,3,Steffen Pingel,2759.3686,12,4,4,12,900,776,723,4,0,1,0,4,0,0,6,0,0,6,3,3,6
123223,CLOSED,Project Inbox,major,5,Raphael Faudou,1094.6256,17,8,8,17,1665,0,0,8,37,0,0,0,0,0,0,0,0,0,7,21,28
123258,RESOLVED,Tatiana Fesenko,normal,3,Tatiana Fesenko,12331.1978,16,5,5,16,59,16,16,5,27,0,0,0,0,0,0,0,0,0,5,5,10
123280,RESOLVED,Chokri Mraidha,normal,3,None,29401.9328,11,6,6,11,1,1,1,6,26,0,0,0,0,0,0,0,0,0,10,5,15
123395,RESOLVED,Tristan Faure,normal,3,Tristan Faure,1748.5083,10,4,3,4,45,21,15,4,8,0,0,0,0,0,0,0,0,0,5,1,6
123493,CLOSED,Tristan Faure,enhancement,4,Raphael Faudou,25496.1683,33,9,9,33,45,21,15,9,76,20,0,0,0,0,0,0,0,0,30,6,36
123499,RESOLVED,Project Inbox,major,5,Anne HAUGOMMARD,21213.9478,9,7,7,9,340,0,0,7,25,0,0,0,0,0,0,0,0,0,5,16,21
123517,RESOLVED,Tatiana Fesenko,normal,3,Tatiana Fesenko,13798.5592,10,3,3,10,59,16,16,3,2,0,0,0,0,0,0,0,0,0,1,2,3
123529,RESOLVED,Project Inbox,normal,3,Ansgar Radermacher,16235.5906,20,4,4,20,1665,0,0,4,29,4,0,0,0,0,0,0,0,0,5,1,6
123627,RESOLVED,Remi Schnekenburger,normal,3,Sebastien Gerard,13648.8358,13,3,3,13,376,125,110,3,11,0,0,0,0,0,0,0,0,0,3,0,3
124646,RESOLVED,None,normal,3,Felipe Heidrich,5898.9497,11,4,4,11,3049,1289,1257,4,0,0,0,0,0,0,0,0,0,15,3,3,6
124744,RESOLVED,None,normal,3,Kevin Dangoor,480.0306,7,5,5,7,3049,1289,1257,5,1,0,0,7,0,0,0,0,0,4,7,3,10
124794,RESOLVED,Tomasz Zarna,major,5,None,3574.4767,18,6,6,18,900,776,723,6,0,0,0,0,0,0,0,0,0,43,15,0,15
124805,RESOLVED,Project Inbox,normal,3,None,3474.1767,7,4,4,7,163,0,0,4,0,0,0,0,0,0,0,0,0,8,4,2,6
124935,RESOLVED,None,normal,3,Felipe Heidrich,5066.49,9,4,4,9,3049,1289,1257,4,0,0,0,0,0,0,0,0,0,8,6,0,6
124937,RESOLVED,None,normal,3,None,3917.8903,15,5,5,15,3049,1289,1257,5,0,0,0,0,0,0,0,0,17,14,10,0,10
124940,RESOLVED,Felipe Heidrich,normal,3,Mihai Sucan,1200.9569,7,3,3,7,1887,1253,1234,3,0,0,0,6,0,0,0,0,0,0,2,1,3
125112,RESOLVED,Malgorzata Janczarska,enhancement,4,Malgorzata Janczarska,2946.9464,9,3,2,4,517,176,127,3,0,0,0,0,0,0,0,0,9,1,3,0,3
125143,RESOLVED,Project Inbox,enhancement,4,Felipe Heidrich,8802.9069,15,6,6,15,163,0,0,6,0,0,0,12,0,0,0,0,0,30,14,1,15
125144,RESOLVED,Project Inbox,enhancement,4,Paul Beusterien,7533.7433,12,5,5,12,163,0,0,5,0,0,0,11,0,0,0,0,0,18,9,1,10
125145,RESOLVED,Felipe Heidrich,normal,3,Mihai Sucan,5442.6442,17,5,5,17,1887,1253,1234,5,0,0,0,16,0,0,0,0,0,18,10,0,10
125146,RESOLVED,None,normal,3,Tomasz Zarna,7631.8983,29,5,5,29,1003,1197,1133,5,0,0,0,19,0,0,0,0,0,21,10,0,10
125147,RESOLVED,Tomasz Zarna,normal,3,Tomasz Zarna,7613.8828,15,5,4,8,900,776,723,5,0,0,0,13,0,0,0,0,0,13,10,0,10
125148,RESOLVED,Tomasz Zarna,enhancement,4,Tomasz Zarna,7245.2394,15,5,4,8,900,776,723,5,0,0,0,14,0,0,0,0,0,13,10,0,10
125149,RESOLVED,None,normal,3,None,6605.9569,22,6,6,22,1003,1197,1133,6,0,0,0,14,0,0,0,0,0,39,15,0,15
125152,RESOLVED,Tomasz Zarna,enhancement,4,Tomasz Zarna,6245.6397,27,5,5,27,900,776,723,5,0,0,0,11,0,0,0,0,0,28,10,0,10
125153,RESOLVED,None,normal,3,Tomasz Zarna,6098.2406,20,5,5,20,1003,1197,1133,5,0,0,0,16,0,0,0,0,0,17,10,0,10
125156,RESOLVED,Tomasz Zarna,normal,3,Tomasz Zarna,5355.8603,20,6,6,20,900,776,723,6,0,0,1,15,0,0,0,0,7,13,15,0,15
125157,RESOLVED,None,normal,3,None,5089.1947,13,4,3,3,1003,1197,1133,4,0,0,0,10,0,0,0,0,0,3,5,1,6
125158,RESOLVED,None,normal,3,Malgorzata Janczarska,5401.5164,18,5,5,18,1003,1197,1133,5,0,0,0,0,0,0,0,0,15,9,8,2,10
125159,RESOLVED,None,normal,3,None,5262.9342,15,5,4,8,1003,1197,1133,5,0,0,0,9,0,0,0,0,0,11,8,2,10
125160,RESOLVED,None,critical,6,None,4950.935,19,5,5,19,1003,1197,1133,5,0,0,1,18,0,0,0,0,2,16,9,1,10
125161,RESOLVED,Tomasz Zarna,normal,3,None,4949.2192,27,4,4,27,900,776,723,4,0,0,0,13,0,0,0,0,0,18,6,0,6
125163,RESOLVED,Felipe Heidrich,normal,3,Mihai Sucan,4920.5422,13,4,4,13,1887,1253,1234,4,0,0,0,11,0,0,0,0,0,4,4,2,6
125164,RESOLVED,None,enhancement,4,None,4707.8003,19,4,4,19,1003,1197,1133,4,0,0,0,15,0,0,0,0,0,14,6,0,6
125219,RESOLVED,Project Inbox,normal,3,None,1342.2953,8,4,4,8,903,0,0,4,0,0,0,0,0,0,0,0,6,2,4,2,6
125412,RESOLVED,None,major,5,None,7260.8633,13,3,2,9,2438,966,962,3,0,0,0,0,0,0,0,0,0,15,3,0,3
125458,RESOLVED,Project Inbox,normal,3,Max Li,577.55,10,3,3,10,903,0,0,3,0,0,0,6,0,0,0,0,0,2,2,1,3
125488,RESOLVED,Mihai Sucan,normal,3,Mihai Sucan,241.4089,14,4,4,14,9,33,33,4,0,0,0,10,0,0,0,0,0,0,3,3,6
125625,RESOLVED,Max Li,major,5,David Bolter,795.4728,12,8,8,12,27,18,18,8,5,0,4,14,0,0,0,0,6,7,16,12,28
125739,RESOLVED,Max Li,normal,3,Max Li,1084.1806,9,3,3,9,27,18,18,3,0,0,0,5,0,0,0,0,0,0,2,1,3
125742,RESOLVED,None,normal,3,Mihai Sucan,1057.2639,7,3,3,7,3049,1289,1257,3,0,0,0,6,0,0,0,0,0,0,2,1,3
125746,RESOLVED,None,normal,3,Mihai Sucan,1107.0642,7,4,4,7,3049,1289,1257,4,0,0,0,7,0,0,0,0,0,0,3,3,6
125748,RESOLVED,Max Li,major,5,Max Li,841.3311,10,3,3,10,27,18,18,3,0,0,0,6,0,0,0,0,0,0,2,1,3
125755,RESOLVED,None,normal,3,Mihai Sucan,360.2814,7,3,3,7,3049,1289,1257,3,0,0,0,6,0,0,0,0,0,0,2,1,3
125840,RESOLVED,Tomasz Zarna,normal,3,Malgorzata Janczarska,3234.9661,16,4,4,16,900,776,723,4,0,0,0,0,0,0,0,0,19,0,3,3,6
126057,RESOLVED,None,normal,3,Mihai Sucan,2950.2794,12,5,5,12,3049,1289,1257,5,0,0,0,8,0,0,0,0,0,1,4,6,10
126113,CLOSED,Roy Ganor,normal,3,None,811.4103,22,15,14,21,507,392,367,15,1,0,5,22,0,0,0,2,26,50,48,57,105
126120,CLOSED,Michael Spector,normal,3,None,3366.7058,15,3,3,15,361,198,176,3,0,0,0,0,0,0,0,9,8,0,3,0,3
126153,CLOSED,Nir Cohen,normal,3,Nir Cohen,24.5033,8,3,2,4,68,30,25,3,1,0,0,6,0,0,0,0,0,0,2,1,3
126293,CLOSED,Nir Cohen,major,5,sNop,1271.13,18,5,5,18,68,30,25,5,6,0,12,4,0,0,0,1,2,2,10,0,10
126295,CLOSED,PHP UI,normal,3,Eli Sand,2149.2503,11,3,3,11,1380,0,0,3,0,0,4,8,0,0,0,0,6,0,3,0,3
126322,CLOSED,Roy Ganor,major,5,Jason Vendryes,595.3014,9,5,4,5,507,392,367,5,0,0,1,7,0,0,0,0,4,4,6,4,10
126346,CLOSED,Michael Spector,blocker,7,sNop,2708.1869,12,5,4,8,361,198,176,5,3,0,8,5,0,0,0,0,2,0,4,6,10
126363,CLOSED,Michael Spector,normal,3,Enerlides Perez Julio,1849.8428,7,4,4,7,361,198,176,4,1,0,0,8,0,0,0,0,0,2,5,1,6
126367,CLOSED,Roy Ganor,critical,6,None,1098.4347,9,3,2,7,507,392,367,3,0,0,0,8,0,0,0,0,0,2,3,0,3
126393,CLOSED,PHP UI,major,5,Nick Miller,3567.8128,22,8,8,22,1380,0,0,8,10,0,13,23,0,0,0,3,8,5,11,17,28
127023,RESOLVED,Babel server inbox,normal,3,Denis Roy,116.4989,10,3,3,10,308,0,0,3,0,0,4,0,0,0,0,2,0,0,3,0,3
127051,RESOLVED,Babel server inbox,normal,3,Josep Escofet,6868.76,10,4,4,10,308,0,0,4,3,3,8,0,0,3,0,0,0,0,6,0,6
127090,RESOLVED,Babel server inbox,normal,3,Mickael Istria,511.3592,10,3,3,10,308,0,0,3,5,0,9,0,0,0,0,0,0,0,3,0,3
127187,RESOLVED,Babel server inbox,minor,2,CDE Administration,13.8478,14,4,4,14,308,0,0,4,0,0,0,0,0,0,0,2,15,8,6,0,6
127261,RESOLVED,Babel server inbox,enhancement,4,Ralf Ebert,6037.5928,9,7,7,9,308,0,0,7,10,0,12,0,0,0,0,3,0,0,5,16,21
127275,RESOLVED,None,major,5,Zack Mellermint,4303.1925,7,4,4,7,107,137,137,4,3,0,6,0,0,0,0,0,0,0,1,5,6
127276,RESOLVED,Babel server inbox,normal,3,Shensis Alexander,16411.1894,19,3,3,19,308,0,0,3,0,0,0,13,0,2,3,0,2,0,3,0,3
127281,RESOLVED,Denis Roy,normal,3,None,20004.6608,17,5,5,17,49,1403,1403,5,3,0,23,4,0,7,0,5,4,0,7,3,10
127297,RESOLVED,Babel server inbox,enhancement,4,Denis Roy,30578.7528,17,11,11,17,308,0,0,11,8,1,14,18,0,1,1,4,21,6,37,18,55
127424,CLOSED,None,critical,6,Rob Frost,3620.4733,48,3,3,48,717,767,732,3,0,0,0,0,0,29,22,2,31,2,3,0,3
127573,CLOSED,None,major,5,None,2834.7553,11,4,3,9,775,90,66,4,1,3,6,0,2,3,1,0,0,0,5,1,6
127605,CLOSED,None,major,5,Troy Bishop,545.2136,21,7,7,21,806,363,326,7,2,8,0,25,2,0,9,0,0,9,17,4,21
127611,CLOSED,John Lanuti,major,5,None,595.9892,23,9,9,23,668,773,773,9,10,2,0,16,0,0,0,0,0,16,22,14,36
127612,CLOSED,John Lanuti,critical,6,None,595.8131,22,5,5,22,668,773,773,5,0,1,0,7,0,0,3,0,0,29,9,1,10
127694,CLOSED,jst.j2ee,normal,3,Colin Doyle,6755.0178,9,4,4,9,463,0,0,4,0,0,6,3,0,0,0,2,3,1,6,0,6
127707,CLOSED,Naci Dai,minor,2,Karen Stutesman,6408.1225,13,6,6,13,295,57,57,6,2,7,4,4,2,3,2,0,1,1,13,2,15
127724,CLOSED,Neeraj Agrawal,normal,3,None,16448.9497,22,5,5,22,598,150,150,5,25,2,7,0,0,1,3,0,0,0,7,3,10
127792,CLOSED,Jialin Charles Chen,normal,3,None,13275.6067,18,5,5,18,26,9,9,5,2,0,18,4,0,0,0,3,0,3,10,0,10
127848,CLOSED,jst-inbox,normal,3,Marcus Brito,17112.3619,7,4,4,7,131,0,0,4,1,0,1,3,0,0,0,0,1,1,4,2,6
127849,CLOSED,jst-inbox,normal,3,Eric Mei,19611.6786,9,6,6,9,131,0,0,6,4,0,2,8,0,0,0,0,2,6,9,6,15
127853,CLOSED,jst-inbox,normal,3,Kirill Frolov,14460.5956,9,5,5,9,131,0,0,5,1,2,2,4,0,1,0,0,2,6,8,2,10
127855,CLOSED,jst-inbox,normal,3,Kirill Frolov,14430.8958,9,5,5,9,131,0,0,5,1,2,1,5,0,0,0,0,2,6,9,1,10
127901,CLOSED,Naci Dai,normal,3,Masayuki Fuse,15132.9356,15,6,6,15,295,57,57,6,17,8,5,2,2,6,1,0,0,2,14,1,15
127993,CLOSED,Carl Anderson,normal,3,Bill Arnold,1465.3153,11,4,4,11,500,755,755,4,2,0,0,10,0,0,0,0,0,3,6,0,6
127996,CLOSED,jst.j2ee,normal,3,XhE,3918.8647,9,4,4,9,463,0,0,4,0,0,0,8,0,0,0,0,0,3,4,2,6
128004,CLOSED,None,blocker,7,None,241.1714,11,5,5,11,806,363,326,5,0,3,0,1,0,0,7,0,1,1,5,5,10
128008,CLOSED,jst.j2ee,normal,3,Jim DAnjou,10765.8311,18,5,5,18,463,0,0,5,0,3,10,4,0,0,0,0,4,1,6,4,10
128011,CLOSED,Neeraj Agrawal,major,5,None,6048.1997,25,8,8,25,598,150,150,8,7,5,12,8,1,4,0,0,6,1,18,10,28
128048,CLOSED,Naci Dai,normal,3,None,14036.4111,9,5,5,9,295,57,57,5,2,0,2,10,0,0,0,0,1,5,10,0,10
128067,CLOSED,None,blocker,7,Slamlander,6724.6058,14,6,6,14,143,48,43,6,12,10,0,3,0,0,2,0,0,0,6,9,15
128069,CLOSED,jst.j2ee,major,5,None,4536.4931,18,6,6,18,463,0,0,6,3,0,0,29,0,0,0,0,0,20,8,7,15
