"issue.id","ElapsedTime","Interest","Contributors","ExternalContributors","CommunityInterest","DeveloperExperience","OwnerEngagement","OwnerSpectrum","TotalVertices","C1C1","C1C2","C1C3","C1C4","C2C2","C2C3","C2C4","C3C3","C3C4","C4C4","RepeatInteractions","TotalDistinctEdges","TotalEdges"
225490,434.32,29,10,10,29,159,19,19,10,54,13,25,14,0,6,2,3,4,0,38,7,45
225546,508.4719,26,6,6,26,157,82,82,6,4,8,10,9,0,0,2,0,3,0,11,4,15
225564,576.4739,20,7,7,20,159,19,19,7,11,10,5,8,5,2,4,0,2,0,19,2,21
225693,22.0842,7,3,3,7,546,0,0,3,0,0,5,3,0,0,0,0,0,0,2,1,3
226015,1196.7931,16,4,4,16,281,229,229,4,0,4,2,2,0,9,6,0,7,0,6,0,6
226075,1330.5164,17,3,3,17,281,229,229,3,0,0,7,10,0,0,0,0,6,0,3,0,3
226141,11229.5075,16,7,7,16,731,553,532,7,38,0,3,3,0,0,0,0,0,0,12,9,21
226393,2639.7864,21,6,6,21,696,1231,1231,6,31,9,13,7,0,1,2,0,2,0,14,1,15
226459,411.6853,25,9,9,25,317,47,38,9,45,0,42,9,0,0,0,5,0,0,30,6,36
226502,1167.3297,22,6,6,22,535,186,186,6,2,4,14,15,0,4,2,3,11,0,15,0,15
226547,336.5572,16,4,4,16,186,25,25,4,14,0,6,0,0,0,0,0,0,0,6,0,6
226619,841.4325,23,5,5,23,309,39,35,5,5,12,4,15,0,2,5,0,2,0,10,0,10
226838,3.7264,13,4,4,13,483,1782,1782,4,7,0,5,5,0,0,0,0,1,0,6,0,6
226852,3552.0675,27,8,8,27,395,117,115,8,20,1,15,22,0,0,0,3,4,0,21,7,28
226891,5394.3444,14,6,6,14,35,7,7,6,12,6,9,7,0,1,0,0,0,0,15,0,15
226975,5537.8842,18,5,5,18,236,13,13,5,7,17,2,0,0,1,0,0,0,0,7,3,10
227301,10592.2767,31,9,9,31,646,132,132,9,25,16,28,0,0,12,0,6,0,0,28,8,36
227452,3650.8372,20,9,9,20,362,81,79,9,30,1,21,16,0,0,0,1,3,0,22,14,36
227491,955.5619,22,5,5,22,535,186,186,5,9,11,16,0,0,4,0,0,0,0,7,3,10
227902,119.1744,20,6,6,20,637,107,107,6,3,12,22,0,3,15,0,5,0,0,15,0,15
228115,6402.1753,35,8,8,35,290,7,7,8,13,13,10,16,0,9,12,0,9,0,28,0,28
228301,9809.3786,19,6,6,19,114,142,131,6,5,6,13,9,0,1,0,0,3,2,11,4,15
228349,7901.5108,23,7,7,23,73,129,129,7,5,9,19,4,0,5,3,3,6,1,15,6,21
228582,427.5919,15,4,4,15,646,132,132,4,2,0,5,3,0,0,0,0,11,0,6,0,6
228846,8305.5933,37,7,7,37,202,52,52,7,6,10,15,25,1,0,3,0,7,0,19,2,21
228916,14459.9364,24,6,6,24,731,553,532,6,15,5,4,6,0,0,0,0,0,0,6,9,15
228959,46.8953,13,6,6,13,202,52,52,6,0,2,4,2,0,6,5,4,5,0,12,3,15
229038,139.3036,14,4,4,14,202,52,52,4,2,0,6,6,0,0,0,0,8,0,6,0,6
229097,1562.0178,16,4,4,16,785,335,335,4,4,5,0,10,0,0,5,0,0,0,5,1,6
229102,11544.765,31,10,10,31,535,186,186,10,35,56,25,5,22,23,11,0,0,0,28,17,45
229235,1035.9864,26,7,7,26,367,0,0,7,4,12,16,11,5,17,5,5,3,0,19,2,21
229286,857.7161,49,8,8,49,186,25,25,8,32,9,25,25,0,0,1,1,0,0,18,10,28
229329,514.5978,23,5,5,23,324,0,0,5,0,2,4,4,2,12,4,5,8,0,10,0,10
229474,513.2931,15,5,5,15,186,25,25,5,2,0,16,2,0,0,0,3,4,0,10,0,10
229550,418.1731,17,5,5,17,202,52,52,5,0,4,6,4,0,7,4,0,7,3,9,1,10
229567,6395.8461,37,16,16,37,483,1782,1782,16,73,0,14,42,0,0,0,0,8,8,18,102,120
229569,11252.1842,51,12,12,51,281,229,229,12,24,25,46,20,0,11,0,14,7,0,45,21,66
229620,65.845,11,4,4,11,950,675,672,4,6,2,3,7,0,0,0,0,0,0,4,2,6
229664,5425.6858,16,3,3,16,630,98,98,3,0,10,5,0,0,10,0,0,1,0,3,0,3
229712,5588.2369,24,4,4,24,637,107,107,4,8,17,17,0,0,3,0,0,0,0,6,0,6
229821,637.6575,13,6,6,13,630,98,98,6,3,6,4,13,0,0,3,0,1,1,13,2,15
230082,10788.7614,32,8,8,32,400,80,80,8,18,1,26,14,0,0,0,2,0,0,17,11,28
230087,816.1181,9,3,3,9,429,166,146,3,2,6,0,0,0,0,0,0,0,0,3,0,3
230120,1572.8472,14,5,5,14,362,81,79,5,1,3,0,13,0,0,4,0,0,7,9,1,10
230163,434.6992,9,5,5,9,950,675,672,5,3,8,5,0,0,3,0,0,0,0,10,0,10
230164,600.2061,10,5,5,10,429,166,146,5,6,4,6,0,0,1,0,0,0,0,10,0,10
230273,1567.5364,16,7,7,16,515,74,74,7,3,9,2,10,3,2,8,0,0,1,15,6,21
230315,97.3069,15,4,4,15,696,1231,1231,4,0,4,2,8,0,0,1,0,0,0,4,2,6
230319,1625.6956,10,6,6,10,429,166,146,6,10,5,7,0,0,1,0,0,0,0,14,1,15
230324,479.5067,16,6,6,16,429,166,146,6,14,5,13,0,0,1,0,0,0,0,12,3,15
230397,10872.8717,21,8,8,21,950,675,672,8,4,6,22,5,0,2,3,0,13,0,14,14,28
230440,14127.3194,86,16,16,86,731,553,532,16,79,43,112,35,5,36,3,22,25,0,78,42,120
230442,606.9503,20,6,6,20,389,248,248,6,5,9,11,6,1,4,4,0,3,0,12,3,15
230443,587.8086,8,5,5,8,147,62,60,5,2,1,2,5,0,0,0,0,1,0,6,4,10
230526,1081.4872,16,6,6,16,186,25,25,6,3,14,10,0,1,4,0,0,0,0,13,2,15
230785,3264.8978,31,9,9,31,449,70,70,9,2,22,40,0,12,42,0,20,0,0,31,5,36
230878,2753.4361,14,3,3,14,309,39,35,3,0,0,2,2,0,0,7,0,3,7,3,0,3
230885,583.6406,11,8,8,11,389,248,248,8,6,4,9,5,0,2,0,1,2,0,16,12,28
230889,1144.1239,9,5,5,9,362,81,79,5,0,2,3,3,0,3,2,0,3,0,8,2,10
230893,2678.7819,11,6,6,11,309,39,35,6,0,2,5,3,0,4,2,3,2,0,10,5,15
230898,1489.0142,16,5,5,16,239,38,38,5,3,4,0,17,0,0,2,0,0,1,9,1,10
230899,10346.2525,16,7,7,16,239,38,38,7,2,0,10,12,0,0,0,2,8,1,15,6,21
230902,5375.6836,18,8,8,18,147,62,60,8,3,14,13,9,0,4,4,0,4,0,14,14,28
230914,3722.8942,10,5,5,10,646,132,132,5,3,5,6,1,2,0,2,0,0,0,9,1,10
230916,7460.3883,14,8,8,14,515,74,74,8,1,6,2,7,2,2,5,0,2,1,17,11,28
230925,3551.0836,9,7,7,9,309,39,35,7,5,4,6,6,0,1,1,0,0,0,10,11,21
230955,5560.7814,11,5,5,11,147,62,60,5,6,2,1,7,0,0,0,0,0,0,5,5,10
230973,6406.5581,10,6,6,10,696,1231,1231,6,2,4,3,3,2,0,4,0,0,0,9,6,15
230974,16698.6292,13,7,7,13,637,107,107,7,5,9,3,1,2,8,2,0,0,0,11,10,21
230985,10467.7347,9,6,6,9,432,63,63,6,0,3,3,2,0,0,4,0,2,0,9,6,15
230986,5569.2164,12,6,6,12,147,62,60,6,2,7,1,3,3,2,3,0,0,0,9,6,15
231001,812.2878,17,3,3,17,63,11,11,3,0,0,7,2,0,0,0,10,2,0,3,0,3
231006,2327.6306,25,5,5,25,535,186,186,5,0,0,8,16,0,2,3,0,2,0,5,5,10
231023,2225.1511,16,4,4,16,118,72,72,4,2,0,8,3,0,0,0,0,12,0,6,0,6
231085,793.5781,17,3,2,11,429,166,146,3,0,0,0,6,0,3,4,0,4,0,3,0,3
231153,8522.5956,20,6,6,20,785,335,335,6,0,2,6,11,0,0,0,0,4,5,8,7,15
231267,6196.1914,13,4,4,13,429,166,146,4,2,6,1,6,0,0,5,0,0,0,5,1,6
231303,601.6853,10,4,4,10,221,72,72,4,0,4,0,3,0,3,1,0,0,0,4,2,6
231394,599.4806,15,3,3,15,213,286,286,3,0,0,0,0,4,4,8,0,6,0,3,0,3
231462,1608.7986,13,3,3,13,404,99,95,3,4,0,0,12,0,0,0,0,0,0,3,0,3
231548,1607.165,20,6,6,20,239,38,38,6,1,2,1,2,0,6,10,1,2,4,9,6,15
231562,1571.5153,9,4,4,9,187,90,90,4,6,0,0,8,0,0,0,0,0,0,4,2,6
231599,6661.31,37,11,11,37,646,132,132,11,8,8,6,5,17,23,17,2,6,0,37,18,55
231640,1289.7197,12,4,3,6,429,166,146,4,0,0,4,2,0,1,5,0,4,0,6,0,6
231642,1289.7275,11,4,4,11,429,166,146,4,0,0,0,2,0,0,0,2,8,0,4,2,6
231655,12113.9386,15,5,5,15,239,38,38,5,9,1,14,1,0,0,0,0,0,0,6,4,10
231684,384.5386,12,4,4,12,535,186,186,4,0,0,0,0,0,8,3,3,2,0,4,2,6
231716,141.6539,10,3,3,10,5,10,10,3,0,0,10,0,0,0,0,1,0,0,3,0,3
231825,2512.9925,35,8,8,35,785,335,335,8,2,9,8,25,0,8,12,3,9,0,21,7,28
231827,385.8733,7,4,4,7,389,248,248,4,0,0,0,0,0,0,0,1,4,1,5,1,6
231855,322.935,6,4,4,6,1093,0,0,4,1,0,4,2,0,0,0,0,1,0,3,3,6
231882,3646.9786,24,7,7,24,118,72,72,7,0,4,7,4,3,6,13,2,3,1,17,4,21
231933,3498.3764,20,5,5,20,535,186,186,5,0,0,15,3,0,0,0,1,10,2,9,1,10
231945,625.7483,23,5,5,23,449,70,70,5,4,10,0,24,0,0,8,0,0,1,10,0,10
232057,339.5833,6,3,3,6,546,0,0,3,0,0,3,0,0,0,0,1,0,0,3,0,3
232073,521.9608,12,4,4,12,630,98,98,4,0,0,0,0,0,3,2,0,8,0,4,2,6
232075,981.6161,7,3,3,7,63,11,11,3,0,1,0,3,0,0,1,0,0,0,3,0,3
232078,940.5133,19,4,4,19,696,1231,1231,4,0,0,0,0,1,10,8,0,8,0,4,2,6
232087,953.4253,18,4,4,18,528,294,294,4,0,0,0,0,0,2,1,1,16,0,6,0,6
232125,6293.5478,17,8,8,17,731,553,532,8,11,0,8,17,0,0,0,0,7,1,11,17,28
232174,7865.2706,39,9,9,39,515,74,74,9,8,17,5,20,2,6,17,0,14,6,25,11,36
232218,420.0761,20,7,7,20,202,38,38,7,2,0,8,18,0,1,1,1,8,2,12,9,21
232233,171.8433,7,4,4,7,1261,0,0,4,0,0,0,0,1,4,4,0,2,0,5,1,6
232236,153.6686,10,4,4,10,118,72,72,4,4,0,1,7,0,0,0,0,0,0,4,2,6
232244,644.7111,9,5,5,9,26,18,18,5,2,1,0,5,1,2,1,0,0,0,7,3,10
232312,1653.7392,20,6,6,20,389,248,248,6,0,0,11,7,0,5,0,5,8,0,10,5,15
232360,155.5144,10,5,5,10,317,47,38,5,3,2,5,7,0,1,1,0,1,0,9,1,10
232396,1015.3608,16,6,6,16,646,132,132,6,2,6,9,5,1,3,3,0,2,0,15,0,15
232441,919.51,18,4,4,18,696,1231,1231,4,0,7,0,14,1,0,3,0,0,0,6,0,6
232555,16553.6189,22,6,6,22,785,335,335,6,17,0,13,16,0,0,0,0,1,0,10,5,15
232592,2981.6406,56,16,16,56,630,98,98,16,8,14,40,27,2,32,35,25,45,9,89,31,120
232634,1923.5844,23,7,7,23,546,0,0,7,3,0,10,22,0,0,0,3,6,0,11,10,21
232781,11128.5697,36,11,11,36,630,98,98,11,4,8,9,18,4,18,22,12,29,6,41,14,55
232811,143.4783,24,6,6,24,483,1782,1782,6,0,0,0,0,0,6,1,36,17,0,13,2,15
232812,23511.5167,21,8,8,21,63,11,11,8,9,0,6,18,0,0,0,0,5,0,17,11,28
232824,1917.8339,20,6,6,20,389,248,248,6,3,0,17,7,0,1,0,4,9,0,15,0,15
232826,2254.1011,8,5,5,8,187,90,90,5,6,2,5,2,0,0,0,0,0,0,3,7,10
232834,2369.3261,29,8,8,29,535,186,186,8,6,0,12,25,0,0,0,0,9,14,9,19,28
232924,7146.025,8,5,5,8,429,166,146,5,0,3,3,5,0,0,1,2,2,0,7,3,10
232974,1096.8306,13,4,4,13,449,70,70,4,3,0,6,9,0,0,0,0,3,0,6,0,6
233050,1925.0194,15,3,3,15,432,63,63,3,0,0,0,0,0,1,12,0,1,0,2,1,3
233057,1298.37,9,4,4,9,395,117,115,4,0,0,0,0,0,0,0,6,9,0,6,0,6
233103,1855.8997,17,6,6,17,187,90,90,6,0,5,3,1,0,9,9,3,8,3,13,2,15
233123,389.4028,12,4,4,12,221,72,72,4,5,3,0,8,1,0,3,0,0,0,5,1,6
233204,8205.2114,28,8,8,28,62,21,21,8,13,30,10,16,4,14,6,0,1,0,27,1,28
233221,8752.3047,23,5,5,23,696,1231,1231,5,6,6,17,11,0,0,2,4,0,3,8,2,10
233320,4579.0178,13,6,6,13,637,107,107,6,2,4,1,11,0,0,6,0,0,4,8,7,15
233328,342.8706,17,3,3,17,49,18,18,3,7,0,0,16,0,0,0,0,0,0,3,0,3
233451,833.9433,17,6,6,17,449,70,70,6,5,3,14,13,0,1,2,0,6,2,14,1,15
233467,9447.9042,22,5,5,22,494,1092,1092,5,3,0,6,13,0,0,0,0,1,0,3,7,10
233514,16411.7794,16,6,6,16,400,80,80,6,0,3,5,7,1,0,6,0,0,5,10,5,15
233516,292.5594,18,4,4,18,1261,0,0,4,0,0,0,0,0,0,0,0,2,16,4,2,6
233548,4354.6244,9,4,4,9,480,0,0,4,0,0,2,6,0,0,0,0,2,2,5,1,6
233566,24738.0403,46,10,10,46,400,80,80,10,23,12,41,14,3,8,9,15,10,3,31,14,45
233573,845.3617,9,4,4,9,404,99,95,4,0,0,0,0,0,2,2,1,6,1,5,1,6
233575,666.41,14,6,6,14,731,553,532,6,2,2,5,10,0,0,2,0,2,2,13,2,15
233595,2511.8569,25,7,7,25,68,23,23,7,0,0,15,10,0,0,0,6,26,4,18,3,21
233651,6612.5294,26,10,10,26,389,248,248,10,1,0,10,21,0,0,0,1,20,11,24,21,45
233668,16896.0722,16,7,7,16,535,186,186,7,11,8,4,9,0,0,1,1,3,0,19,2,21
233699,815.8706,16,5,5,16,391,167,167,5,0,0,0,0,0,0,0,0,5,13,7,3,10
233868,941.3683,15,3,3,15,117,14,14,3,0,0,0,18,0,0,0,0,0,8,3,0,3
233901,480.8219,11,6,6,11,202,38,38,6,2,1,4,5,0,1,2,0,5,1,12,3,15
233917,256.4228,9,4,3,7,404,99,95,4,0,0,0,0,0,1,3,0,2,3,5,1,6
233939,30.1144,10,5,5,10,404,99,95,5,0,1,0,3,0,0,4,0,0,7,9,1,10
233943,85.2361,15,5,5,15,429,166,146,5,0,0,2,12,0,0,0,0,6,10,9,1,10
233956,14776.1978,17,8,8,17,429,166,146,8,1,0,16,9,0,0,0,0,15,8,17,11,28
233968,4488.0956,21,4,4,21,313,146,144,4,0,2,4,14,0,0,2,1,9,6,6,0,6
233972,3669.5339,14,6,6,14,313,146,144,6,1,0,2,12,0,0,0,0,3,4,9,6,15
233975,3187.1997,13,5,5,13,429,166,146,5,0,0,4,8,0,0,0,2,8,2,9,1,10
233976,3145.6136,8,3,2,6,313,146,144,3,0,0,0,0,0,0,0,0,5,2,3,0,3
233986,2547.7936,14,5,5,14,404,99,95,5,0,0,0,0,0,2,4,1,12,4,8,2,10
234049,2887.6314,14,6,6,14,404,99,95,6,0,1,2,2,0,2,2,1,9,3,11,4,15
234052,2360.1614,13,4,4,13,432,63,63,4,0,0,1,2,0,0,0,0,11,3,5,1,6
234062,1615.8489,12,6,6,12,395,117,115,6,0,0,0,0,0,0,0,4,13,0,9,6,15
234087,989.3147,11,5,5,11,429,166,146,5,0,0,2,2,0,0,0,2,10,3,9,1,10
234088,989.1861,15,6,6,15,429,166,146,6,0,0,2,3,0,0,0,2,14,9,13,2,15
234089,988.5411,15,5,5,15,449,70,70,5,0,1,0,3,0,0,7,0,0,14,7,3,10
234149,13431.2856,48,13,13,48,118,72,72,13,0,2,10,9,2,15,18,16,43,11,51,27,78
234155,4436.2028,18,6,6,18,313,146,144,6,0,0,4,7,0,2,2,2,24,9,13,2,15
234163,1317.2361,12,4,4,12,696,1231,1231,4,0,0,1,2,0,0,0,0,10,3,6,0,6
234166,1201.1842,12,6,6,12,646,132,132,6,1,2,4,6,0,2,2,0,6,2,14,1,15
234169,1176.6497,16,3,3,16,731,553,532,3,0,0,0,0,0,0,0,0,10,3,3,0,3
234173,1068.1383,15,4,4,15,187,90,90,4,0,1,0,2,0,0,10,0,0,7,5,1,6
234178,1025.9231,14,3,3,14,646,132,132,3,0,0,0,0,0,0,0,0,4,11,3,0,3
234212,385.4672,19,5,5,19,515,74,74,5,0,2,3,17,0,0,4,0,3,6,8,2,10
234276,41.7686,8,3,3,8,546,0,0,3,0,0,0,0,0,0,0,0,7,1,3,0,3
234287,721.0533,14,5,5,14,646,132,132,5,0,1,2,10,0,2,4,0,2,0,6,4,10
234337,820.7428,17,5,5,17,646,132,132,5,0,0,0,2,0,2,4,0,5,17,9,1,10
234341,1005.2456,22,6,6,22,646,132,132,6,0,0,2,9,0,0,0,0,6,23,13,2,15
234374,1616.905,23,5,5,23,494,1092,1092,5,0,6,4,27,0,1,1,0,2,0,8,2,10
234433,1031.8356,12,4,4,12,389,248,248,4,0,0,0,0,0,0,0,9,5,0,3,3,6
234440,171.9236,7,4,4,7,1261,0,0,4,0,0,0,0,0,0,0,0,6,3,6,0,6
234457,193.1808,13,5,5,13,432,63,63,5,0,1,0,3,2,0,13,0,0,7,10,0,10
234487,335.6342,7,4,4,7,1261,0,0,4,0,0,0,0,0,0,0,0,6,3,6,0,6
234504,842.9581,24,6,6,24,404,99,95,6,2,17,5,10,2,4,7,0,1,0,10,5,15
234522,1585.1294,18,6,6,18,187,90,90,6,0,0,3,2,0,1,5,0,15,5,13,2,15
234535,1267.9319,20,7,7,20,187,90,90,7,0,0,0,0,0,3,11,0,9,16,11,10,21
234556,432.35,18,4,4,18,362,81,79,4,0,0,0,0,0,2,19,0,4,1,6,0,6
234583,40.6075,10,3,3,10,324,0,0,3,0,0,0,0,0,0,0,0,8,2,3,0,3
234618,1579.2994,18,4,4,18,159,19,19,4,0,0,0,15,0,0,0,0,0,18,6,0,6
234620,162.8272,14,5,5,14,258,94,94,5,0,0,0,0,0,0,3,0,1,9,4,6,10
234627,458.1089,16,6,6,16,646,132,132,6,0,4,4,3,0,6,8,2,11,1,15,0,15
234639,148.0981,9,5,5,9,646,132,132,5,0,0,0,0,0,2,2,2,6,1,7,3,10
234699,12236.4083,32,8,8,32,785,335,335,8,4,4,11,26,2,5,9,3,10,1,28,0,28
234715,2818.4497,19,9,9,19,362,81,79,9,0,1,9,9,0,4,2,5,15,6,23,13,36
234722,199.7186,16,5,5,16,528,294,294,5,0,0,0,0,0,2,6,0,13,6,10,0,10
234747,4873.5383,17,4,4,17,120,39,39,4,0,0,8,12,0,0,0,0,5,2,6,0,6
234749,17457.3583,14,8,8,14,239,38,38,8,15,2,10,10,0,0,0,0,1,2,20,8,28
234750,10062.5083,40,9,9,40,362,81,79,9,17,4,54,16,0,4,8,3,17,9,33,3,36
234840,497.2806,22,3,3,22,731,553,532,3,0,0,0,0,0,0,0,0,0,26,2,1,3
234845,66.1047,16,4,4,16,389,248,248,4,0,0,0,0,0,0,0,0,10,12,4,2,6
234862,501.6983,25,8,8,25,437,66,66,8,0,0,0,0,0,4,5,4,32,14,15,13,28
234873,133.9389,14,6,6,14,313,146,144,6,0,0,4,9,0,0,0,0,7,2,10,5,15
234875,290.0842,18,6,6,18,950,675,672,6,3,0,4,24,0,0,0,0,0,3,9,6,15
234878,2462.8431,19,5,5,19,637,107,107,5,0,0,1,20,0,0,0,0,1,7,7,3,10
234883,845.4761,11,4,4,11,546,0,0,4,0,0,0,0,0,0,9,0,6,4,5,1,6
234913,7.1164,11,4,4,11,494,1092,1092,4,0,0,0,0,0,0,0,1,9,0,3,3,6
234944,9596.8739,33,10,10,33,785,335,335,10,0,0,0,0,1,9,19,0,27,30,20,25,45
234966,170.1306,11,5,5,11,258,94,94,5,0,0,0,0,0,2,2,3,10,5,7,3,10
234973,353.0128,13,5,5,13,404,99,95,5,0,0,0,0,0,0,0,8,17,3,10,0,10
234979,8371.9956,14,6,6,14,313,146,144,6,2,0,5,8,0,0,0,0,11,4,13,2,15
234980,8191.5542,9,5,5,9,202,38,38,5,0,0,2,4,0,0,0,1,7,2,8,2,10
234986,7906.9819,9,5,5,9,404,99,95,5,2,0,4,5,0,0,0,0,1,2,7,3,10
234989,24057.9897,28,8,8,28,118,72,72,8,0,3,13,11,0,3,9,0,4,4,14,14,28
234991,10877.6964,19,6,6,19,449,70,70,6,3,2,0,20,0,0,4,0,2,8,14,1,15
235020,30527.6597,20,8,8,20,696,1231,1231,8,3,15,4,3,2,0,4,0,0,0,16,12,28
235024,23558.9053,32,9,9,32,168,24,24,9,20,10,38,4,0,6,0,5,0,2,27,9,36
235035,30411.3208,38,8,8,38,188,73,73,8,11,49,0,0,24,1,2,0,0,1,22,6,28
235039,22632.4489,23,7,7,23,637,107,107,7,9,23,10,3,8,10,2,0,2,6,16,5,21
235066,20671.7339,15,6,6,15,313,146,144,6,4,0,3,14,0,0,0,0,5,4,13,2,15
235069,20349.5247,25,6,6,25,646,132,132,6,0,0,0,2,0,7,8,9,11,6,10,5,15
235077,30010.1906,62,14,14,62,646,132,132,14,5,12,30,24,5,21,23,19,54,30,63,28,91
235093,19340.8725,16,4,4,16,168,24,24,4,0,0,11,8,0,0,0,0,7,4,6,0,6
235102,19113.4978,12,7,7,12,73,129,129,7,1,3,5,6,0,1,1,2,4,4,15,6,21
235111,18638.1381,19,8,8,19,696,1231,1231,8,6,6,5,12,0,3,4,0,1,1,17,11,28
235118,18084.5711,17,7,7,17,637,107,107,7,18,0,13,16,0,0,0,0,4,6,18,3,21
235180,12303.1475,30,10,10,30,637,107,107,10,5,6,6,41,0,5,8,1,9,18,32,13,45
235188,6195.28,9,4,4,9,221,72,72,4,0,0,0,0,1,0,8,0,2,2,6,0,6
235193,28713.3875,25,10,10,25,429,166,146,10,4,4,18,17,0,4,1,0,7,3,25,20,45
235194,12233.3067,23,10,10,23,429,166,146,10,7,0,20,17,0,0,0,0,20,8,25,20,45
235199,6563.9881,13,5,5,13,404,99,95,5,3,1,4,11,0,0,0,0,1,2,9,1,10
235203,6743.5722,11,5,5,11,313,146,144,5,1,0,6,8,0,0,0,1,4,2,8,2,10
235212,5677.4736,20,6,6,20,515,74,74,6,0,2,1,2,0,2,4,0,9,13,9,6,15
235219,2464.3086,17,5,5,17,432,63,63,5,2,2,4,8,0,4,4,0,7,4,9,1,10
235227,2163.45,17,4,4,17,429,166,146,4,0,0,0,0,0,0,0,0,7,17,6,0,6
235233,2126.4856,13,5,5,13,1261,0,0,5,0,0,3,11,0,0,0,0,3,7,9,1,10
235237,1955.0539,20,5,5,20,7,7,7,5,0,0,8,8,0,0,0,3,11,3,9,1,10
235257,1168.2256,13,5,5,13,187,90,90,5,0,0,6,7,0,0,0,0,8,3,9,1,10
235279,1367.8036,13,4,4,13,258,94,94,4,0,0,0,0,0,0,9,0,0,12,4,2,6
235302,1272.42,27,8,8,27,646,132,132,8,0,0,0,0,0,0,0,19,31,9,20,8,28
235351,17322.5964,12,6,6,12,437,66,66,6,3,13,5,0,3,2,3,0,0,0,10,5,15
235352,15790.0469,23,6,6,23,731,553,532,6,6,12,18,0,0,9,0,0,0,0,12,3,15
235378,166.9564,15,5,5,15,785,335,335,5,0,0,0,0,0,0,0,0,4,23,9,1,10
235379,212.1492,12,5,5,12,258,94,94,5,0,0,0,0,0,0,0,1,6,7,7,3,10
235415,837.1036,15,4,4,15,432,63,63,4,0,0,0,0,0,8,5,0,18,3,6,0,6
235419,46.2975,5,3,3,5,1093,0,0,3,0,0,1,1,0,0,0,0,1,0,1,2,3
235435,11528.1294,9,5,5,9,950,675,672,5,1,1,4,3,0,1,2,0,1,5,8,2,10
235445,11187.7403,13,6,6,13,432,63,63,6,2,2,1,10,0,1,4,1,3,5,14,1,15
235449,10927.6356,25,10,10,25,202,38,38,10,26,4,8,41,0,0,2,0,6,11,36,9,45
235483,9408.1747,9,5,5,9,68,23,23,5,0,0,2,4,0,0,0,0,4,6,8,2,10
235484,9370.9769,11,5,5,11,630,98,98,5,0,0,0,0,0,4,5,1,8,2,9,1,10
235491,14330.2028,30,7,7,30,429,166,146,7,9,0,17,28,0,0,2,0,11,9,17,4,21
235501,11268.805,20,4,4,20,118,72,72,4,0,0,11,15,0,0,0,0,1,2,5,1,6
235553,12296.6644,14,6,6,14,630,98,98,6,0,0,5,8,0,0,0,2,9,2,11,4,15
235555,12266.3925,10,5,5,10,950,675,672,5,1,0,9,1,0,5,1,5,1,1,8,2,10
235570,11785.7081,9,5,4,7,404,99,95,5,1,0,3,0,0,2,2,0,0,2,8,2,10
235575,11556.4825,8,5,5,8,950,675,672,5,0,2,3,2,0,1,2,0,1,3,9,1,10
235618,10717.2936,13,7,7,13,630,98,98,7,0,3,1,8,1,0,6,2,3,5,15,6,21
235680,9982.25,15,5,5,15,313,146,144,5,5,0,11,2,0,0,0,0,1,1,6,4,10
235691,27762.1081,50,9,9,50,535,186,186,9,43,29,70,26,3,10,0,8,9,3,31,5,36
235693,27721.8892,45,8,8,45,950,675,672,8,22,14,43,18,0,3,0,3,4,0,15,13,28
235710,13007.2256,13,6,6,13,221,72,72,6,0,3,0,9,0,0,5,0,0,3,8,7,15
235712,9906.6842,13,6,6,13,429,166,146,6,0,0,0,0,0,8,4,0,12,3,13,2,15
235727,9761.2636,11,6,6,11,317,47,38,6,2,2,0,12,0,0,2,0,1,5,14,1,15
235760,9601.0864,11,5,5,11,731,553,532,5,0,1,0,9,0,0,2,0,1,7,8,2,10
235762,9594.1297,8,5,5,8,258,94,94,5,2,0,0,7,0,0,0,0,0,1,5,5,10
235768,9577.4542,8,5,5,8,313,146,144,5,2,6,2,2,0,1,0,0,1,1,9,1,10
235777,9492.3633,7,4,4,7,313,146,144,4,4,0,2,2,0,0,0,0,0,1,2,4,6
235778,9458.2006,8,5,5,8,449,70,70,5,2,1,0,5,1,0,3,0,1,1,10,0,10
235780,9438.975,9,5,5,9,68,23,23,5,2,0,7,1,0,0,1,1,0,2,8,2,10
235789,9365.3467,11,6,6,11,432,63,63,6,2,0,2,11,0,0,0,0,2,3,10,5,15
235793,9233.745,9,5,5,9,313,146,144,5,0,2,3,3,0,0,1,0,2,2,7,3,10
235794,9232.4878,9,5,5,9,630,98,98,5,0,0,4,4,0,0,0,0,5,2,8,2,10
235802,8884.1664,9,5,5,9,313,146,144,5,0,3,4,1,0,3,0,0,1,2,8,2,10
235804,8785.3383,9,5,5,9,395,117,115,5,0,0,0,0,0,0,0,6,7,1,7,3,10
235806,8737.2011,8,5,5,8,404,99,95,5,0,3,4,0,0,3,0,0,2,1,8,2,10
235808,8708.8619,8,5,5,8,646,132,132,5,0,2,1,4,0,1,2,0,1,1,6,4,10
235812,8613.4992,10,5,5,10,528,294,294,5,0,0,5,4,0,0,0,0,5,3,7,3,10
235814,8592.2614,14,7,7,14,515,74,74,7,0,2,4,7,0,3,4,1,4,4,15,6,21
235854,31083.9828,13,6,6,13,313,146,144,6,4,7,0,3,0,2,4,0,0,1,11,4,15
235863,30561.1364,20,9,9,20,494,1092,1092,9,9,6,10,6,0,2,4,1,2,0,16,20,36
235905,26747.005,29,10,10,29,515,74,74,10,7,10,25,11,0,9,6,0,2,0,26,19,45
