"ElapsedTime","Interest","Contributors","CommunityInterest","ExternalContributors","DeveloperExperience","OwnerEngagement","OwnerSpectrum","TotalVertices","C1C1","C1C2","C1C3","C1C4","C2C2","C2C3","C2C4","C3C3","C3C4","C4C4","RepeatInteractions","total.distinct","TotalEdges"
835.53,8,3,4,2,307,2119,1082,3,0,0,0,6,0,0,0,0,0,1,3,0,3
17.6189,9,3,3,2,40,153,39,3,6,0,0,2,0,0,0,0,0,0,3,0,3
4.5097,15,5,10,4,20,53,13,5,0,0,0,10,0,0,0,0,0,6,10,0,10
250.1831,6,3,4,2,2,4,0,3,0,0,1,3,0,0,0,0,2,0,2,1,3
24.1233,10,5,8,4,3,2,0,5,6,0,0,10,0,0,0,0,0,1,9,1,10
313.4467,6,3,4,2,2,4,0,3,0,0,1,3,0,0,0,0,1,0,3,0,3
5.8842,8,3,6,2,307,2119,1082,3,0,0,0,5,0,0,0,0,0,0,2,1,3
5.18,5,3,3,2,51,444,401,3,0,0,2,1,0,0,0,0,2,0,3,0,3
534.2683,7,3,5,2,307,2119,1082,3,0,0,0,5,0,0,0,0,0,2,3,0,3
5.0197,8,4,6,3,307,2119,1082,4,0,0,0,6,0,0,0,0,0,4,5,1,6
31.9336,10,3,5,2,4,12,2,3,7,0,0,4,0,0,0,0,0,0,2,1,3
2.2958,8,3,5,2,23,44,20,3,3,0,0,4,0,0,0,0,0,0,3,0,3
429.9286,11,4,5,3,24,152,68,4,0,0,0,0,0,2,3,0,5,1,6,0,6
1025.5317,9,4,5,3,24,152,68,4,0,0,4,2,0,1,0,0,4,1,6,0,6
217.3869,15,3,11,2,32,405,314,3,0,0,0,9,0,0,2,0,0,0,2,1,3
1819.7792,7,3,4,2,307,2119,1082,3,0,0,0,5,0,0,0,0,0,1,3,0,3
983.2808,7,3,5,2,307,2119,1082,3,0,0,0,5,0,0,0,0,0,2,3,0,3
14.175,9,3,9,3,62,386,236,3,0,0,0,0,0,0,0,0,0,6,2,1,3
22.9533,13,3,5,2,149,582,236,3,0,0,0,0,0,0,0,0,12,1,3,0,3
34.37,8,3,5,2,149,582,236,3,0,0,0,0,0,0,0,0,5,3,3,0,3
760.8142,6,3,6,3,15804,0,0,3,0,0,0,0,0,0,0,0,1,3,2,1,3
516.4153,9,5,9,5,15804,0,0,5,3,0,0,9,0,0,0,0,0,2,8,2,10
1575.2397,9,3,6,2,46,163,33,3,0,0,0,0,0,0,6,0,0,0,2,1,3
15259.3458,9,3,5,2,208,2573,1387,3,0,0,0,0,0,0,0,0,0,5,2,1,3
1143.9267,8,3,6,2,46,163,33,3,0,0,0,0,0,0,6,0,0,0,2,1,3
821.8564,8,3,6,2,65,259,117,3,0,0,0,2,0,0,4,0,0,3,3,0,3
1143.56,6,3,4,2,65,259,117,3,0,0,0,0,0,0,4,0,0,0,2,1,3
775.4894,14,7,12,6,149,582,236,7,3,0,4,13,0,3,3,0,1,1,10,11,21
445.7211,8,4,8,4,15804,0,0,4,0,0,1,5,0,0,0,0,2,1,4,2,6
4811.2864,7,3,7,3,15804,0,0,3,0,0,0,0,0,0,0,0,2,1,2,1,3
1646.5864,7,3,5,2,6,23,3,3,0,0,0,5,0,0,0,0,0,0,2,1,3
7.5636,18,3,2,2,387,4508,3428,3,0,0,0,5,0,0,0,0,0,5,2,1,3
31.0064,19,3,19,3,140,626,118,3,0,0,0,9,0,0,2,0,2,5,3,0,3
2114.6483,9,3,9,3,15804,0,0,3,0,0,0,0,0,0,0,0,0,10,3,0,3
9122.5239,7,3,4,2,7,15,9,3,0,0,2,2,0,0,0,0,2,0,3,0,3
6647.7344,11,4,6,3,149,582,236,4,0,0,5,3,0,0,0,0,1,1,5,1,6
1.2231,17,5,12,4,20,100,25,5,7,2,0,12,0,0,6,0,0,0,9,1,10
1146.885,9,3,7,2,387,4508,3428,3,0,0,0,0,0,0,0,0,7,2,3,0,3
2744.0561,9,4,6,3,107,235,80,4,1,2,1,2,0,1,0,0,1,0,5,1,6
1019.0983,9,3,5,2,40,81,49,3,4,0,0,4,0,0,0,0,0,0,3,0,3
264.8533,9,3,5,2,39,956,900,3,0,0,0,0,0,0,5,0,0,2,2,1,3
411.5619,6,3,3,2,7,15,9,3,0,0,0,3,0,0,0,0,0,1,3,0,3
54.9422,7,3,4,2,307,2119,1082,3,0,0,0,5,0,0,0,0,0,0,2,1,3
12.2142,9,4,7,3,26,92,60,4,2,0,0,8,0,0,0,0,0,1,5,1,6
3.5381,9,4,9,4,411,2225,1444,4,0,0,0,6,0,0,0,0,0,1,4,2,6
20.7842,9,3,4,2,149,582,236,3,0,0,5,1,0,0,0,0,1,0,3,0,3
145.8106,10,3,10,3,35,91,26,3,0,0,0,0,0,0,4,0,4,4,3,0,3
19.6164,14,5,10,4,26,32,10,5,4,0,0,15,0,0,0,0,0,4,7,3,10
1147.5092,10,4,7,3,5,273,261,4,5,0,0,2,0,0,0,0,0,0,3,3,6
153.9558,9,3,4,2,15,122,89,3,2,0,0,4,0,0,0,0,0,0,3,0,3
525.3606,7,3,5,2,9,210,172,3,3,0,0,0,0,0,0,0,0,0,2,1,3
818.3856,8,4,5,3,24,69,23,4,3,0,0,5,0,0,0,0,0,0,5,1,6
1141.8008,7,4,5,3,1,2,0,4,5,0,0,3,0,0,0,0,0,0,5,1,6
866.8933,10,6,10,6,1,4,4,6,12,0,0,3,0,0,0,0,0,0,10,5,15
840.5003,6,3,4,2,124,444,270,3,0,0,2,2,0,0,0,0,2,0,3,0,3
3551.5433,7,3,4,2,2,6,0,3,0,0,4,0,0,0,0,1,0,0,3,0,3
1.5311,6,3,6,3,15804,0,0,3,0,0,3,1,0,0,0,0,2,0,3,0,3
2.7131,8,3,6,2,411,2225,1444,3,0,0,0,6,0,0,0,0,0,1,3,0,3
18.1664,6,4,3,3,3,19,9,4,0,0,2,1,0,0,0,1,2,0,4,2,6
8.8042,13,5,7,4,387,4508,3428,5,1,0,8,12,0,0,0,2,8,0,9,1,10
196.3244,10,5,8,4,107,235,80,5,0,2,1,1,0,1,1,0,0,0,4,6,10
859.9697,9,4,8,3,184,2703,1178,4,0,0,2,5,0,0,0,0,4,1,5,1,6
49.7992,12,4,12,4,15804,0,0,4,2,0,0,10,0,0,0,0,2,2,6,0,6
3.6358,6,4,6,4,3,6,0,4,0,0,1,3,0,0,0,0,1,2,4,2,6
6530.8997,7,4,6,3,307,2119,1082,4,0,2,2,1,0,2,0,0,1,0,4,2,6
32.935,8,3,8,3,17,47,11,3,0,0,0,0,0,0,0,2,2,0,2,1,3
74.1875,7,3,2,2,40,153,39,3,0,0,2,0,0,0,0,0,0,0,1,2,3
120.2464,7,3,3,2,19,154,108,3,0,0,3,0,0,0,0,0,0,0,2,1,3
32.4914,8,3,5,2,6,17,0,3,0,0,6,0,0,0,0,3,0,0,3,0,3
10.0756,7,4,6,3,124,444,270,4,0,0,0,2,0,1,0,0,2,3,6,0,6
344.1211,6,4,3,3,29,71,32,4,0,0,2,1,0,0,0,0,1,0,3,3,6
1649.4994,15,3,7,2,29,253,198,3,0,0,5,4,0,0,0,0,0,0,2,1,3
1398.6239,8,3,5,2,92,256,92,3,0,0,0,0,0,0,5,0,0,3,3,0,3
978.6592,11,4,8,3,149,582,236,4,1,0,6,10,0,0,0,0,5,0,5,1,6
71.9475,7,3,3,2,149,582,236,3,0,4,0,1,0,0,0,0,1,0,3,0,3
869.0469,5,3,3,2,149,582,236,3,0,0,0,0,0,0,2,0,1,0,2,1,3
1645.3475,8,3,3,2,387,4508,3428,3,0,0,0,6,0,0,0,0,0,1,2,1,3
2693.2467,6,3,4,2,121,667,460,3,0,0,0,0,0,0,0,1,3,0,2,1,3
1063.9803,12,6,10,5,1,6,4,6,12,0,0,7,0,0,0,0,0,0,4,11,15
50.4819,9,4,8,3,35,91,26,4,0,0,0,2,0,0,0,0,1,5,4,2,6
4402.3858,8,4,5,3,124,444,270,4,0,3,2,1,0,2,3,0,2,0,5,1,6
2913.1414,18,7,18,7,15804,0,0,7,0,4,1,18,0,0,4,0,0,9,15,6,21
13.1461,19,7,17,6,58,100,33,7,0,2,1,6,0,2,8,0,10,11,16,5,21
3341.1567,42,5,35,4,130,641,221,5,0,0,0,0,0,0,40,0,3,11,7,3,10
3383.4514,42,5,28,4,161,57002,55005,5,0,0,0,0,0,0,41,0,3,11,7,3,10
1046.1817,11,4,11,4,119,582,359,4,0,0,0,9,0,0,0,0,0,5,5,1,6
196.1392,13,7,12,6,18,44,4,7,3,0,3,7,0,0,3,0,5,2,8,13,21
827.6714,11,4,11,4,13,17,9,4,0,0,0,0,0,0,0,0,9,6,5,1,6
11539.3042,11,4,8,3,24,69,23,4,0,0,0,8,0,0,0,0,0,6,4,2,6
4984.8181,11,4,11,4,58,1581,1342,4,0,0,0,0,0,1,6,0,6,0,5,1,6
4497.1367,11,4,8,3,15,29,10,4,0,0,0,8,0,0,0,0,0,5,5,1,6
1825.3364,10,4,8,3,130,641,221,4,0,0,0,2,0,0,5,0,1,6,5,1,6
1428.6439,20,7,17,6,208,2573,1387,7,0,0,0,18,0,0,0,0,0,31,13,8,21
1232.9769,9,4,9,4,29,92,65,4,0,0,0,7,0,0,0,0,0,2,5,1,6
886.4719,9,4,6,3,10,106,76,4,0,0,0,6,0,0,0,0,0,1,4,2,6
881.8722,9,4,6,3,208,2573,1387,4,0,0,0,0,0,0,0,0,0,6,3,3,6
828.5972,10,4,10,4,119,582,359,4,0,0,0,7,0,0,0,0,0,4,5,1,6
807.1825,9,4,8,3,130,641,221,4,3,2,0,5,0,0,3,0,1,0,4,2,6
716.3972,9,4,7,3,119,582,359,4,0,0,0,0,0,0,0,0,7,0,3,3,6
372.795,13,7,13,7,13,17,9,7,5,0,1,21,0,0,3,0,1,6,12,9,21
205.7233,13,4,13,4,13,17,9,4,0,0,0,0,0,0,0,0,11,3,4,2,6
6422.6075,15,4,15,4,29,92,65,4,0,0,0,12,0,0,0,0,0,9,6,0,6
4477.6781,11,4,6,3,411,2225,1444,4,0,0,0,0,0,0,0,0,0,7,3,3,6
1873.1878,11,4,6,3,411,2225,1444,4,0,0,0,0,0,0,0,0,0,7,3,3,6
1675.9672,10,4,7,3,3,8,4,4,0,0,0,7,0,0,0,0,0,3,5,1,6
843.7378,10,4,8,3,1,6,4,4,0,0,0,6,0,0,0,0,0,4,5,1,6
1574.1478,10,4,8,3,263,4838,4024,4,0,0,0,0,0,0,0,0,8,6,5,1,6
1505.1272,9,4,6,3,51,98,56,4,0,0,0,6,0,0,0,0,0,2,4,2,6
1208.5647,9,4,7,3,263,4838,4024,4,0,0,0,7,0,0,0,0,0,5,5,1,6
977.0967,9,4,9,4,15804,0,0,4,1,0,0,9,0,0,0,0,0,3,5,1,6
959.4214,9,4,6,3,128,399,33,4,0,0,0,5,0,0,1,0,0,2,5,1,6
786.6417,12,4,7,3,1,5,0,4,0,0,0,9,0,0,0,0,0,5,5,1,6
699.2036,8,3,6,2,263,4838,4024,3,0,0,0,0,0,0,0,0,0,6,2,1,3
635.0719,11,5,7,4,128,399,33,5,2,0,0,12,0,0,1,0,0,2,8,2,10
283.6653,9,4,7,3,93,132,9,4,0,0,0,7,0,0,0,0,0,3,4,2,6
221.6383,12,5,10,4,130,641,221,5,1,0,0,10,0,0,5,0,1,6,7,3,10
145.5517,10,4,7,3,5,9,3,4,0,0,0,8,0,0,0,0,0,5,5,1,6
6497.045,12,5,10,4,13,75,1,5,0,2,0,5,0,0,8,0,0,3,9,1,10
2317.2236,12,5,11,4,263,4838,4024,5,0,0,1,7,0,0,1,0,7,7,8,2,10
2172.3472,15,4,9,3,70,350,141,4,0,0,0,15,0,0,0,0,0,6,5,1,6
2065.2103,8,3,5,2,119,582,359,3,0,0,0,0,0,0,0,0,5,0,2,1,3
1663.4831,58,10,51,9,208,2573,1387,10,1,0,2,34,0,0,1,0,42,109,31,14,45
1117.4428,58,10,51,9,201,1374,1001,10,1,0,1,32,0,0,1,0,42,110,30,15,45
2237.9317,28,9,27,8,17,41,16,9,5,1,0,47,0,0,1,0,0,22,26,10,36
1301.0444,24,5,20,4,92,256,92,5,0,0,0,19,0,0,1,0,0,16,6,4,10
2360.3633,26,6,22,5,263,4838,4024,6,3,0,0,31,0,0,0,0,0,18,13,2,15
1472.7825,10,5,9,4,74,115,37,5,1,0,0,13,0,0,0,0,0,5,8,2,10
1399.4633,13,6,12,5,70,350,141,6,1,0,1,10,0,0,0,0,1,2,6,9,15
1198.0367,16,6,15,5,26,52,24,6,3,0,0,22,0,0,0,0,0,6,7,8,15
583.1256,22,6,22,6,208,2573,1387,6,0,0,1,19,0,0,0,0,19,8,11,4,15
2073.5811,11,4,8,3,128,399,33,4,0,0,0,5,0,0,3,0,0,3,4,2,6
2062.4556,16,4,14,3,263,4838,4024,4,0,0,0,0,0,0,10,0,2,8,5,1,6
1686.4886,18,5,16,4,87,1365,1197,5,0,0,0,0,0,0,0,0,0,28,7,3,10
1503.1442,9,4,7,3,9,29,6,4,0,0,0,7,0,0,0,0,0,1,4,2,6
1484.6064,10,3,10,3,29,92,65,3,0,0,0,0,0,0,7,0,1,2,3,0,3
1200.7608,12,5,8,4,2,4,0,5,1,0,0,10,0,0,0,0,0,4,6,4,10
1079.6228,10,4,6,3,208,2573,1387,4,0,0,0,0,0,0,0,0,0,14,5,1,6
1041.3375,9,5,8,4,74,115,37,5,1,0,0,9,0,0,0,0,0,2,6,4,10
1032.7778,11,4,10,3,263,4838,4024,4,0,0,0,8,0,0,0,0,0,0,3,3,6
1024.4669,14,6,12,5,70,350,141,6,1,0,3,12,0,0,0,0,4,0,8,7,15
920.4369,10,4,6,3,18,62,21,4,0,0,0,6,0,0,0,0,0,0,3,3,6
874.5031,10,4,6,3,208,2573,1387,4,0,0,0,0,0,0,0,0,0,9,3,3,6
724.7822,11,5,8,4,1,3,0,5,2,0,0,11,0,0,1,0,0,5,8,2,10
160.4072,13,4,7,3,263,4838,4024,4,0,0,0,7,0,0,0,0,0,6,5,1,6
1556.5081,9,4,6,3,74,115,37,4,0,1,0,5,0,0,2,0,0,0,3,3,6
1344.6036,9,4,6,3,82,384,221,4,0,0,0,5,0,0,0,0,1,5,4,2,6
1008.0375,9,4,6,3,20,55,17,4,0,0,0,6,0,0,0,0,0,5,5,1,6
821.1942,9,4,7,3,74,115,37,4,0,0,0,7,0,0,0,0,0,1,4,2,6
559.4189,9,3,5,2,73,1046,865,3,0,0,0,4,0,0,1,0,0,0,2,1,3
504.8703,9,4,5,3,74,115,37,4,0,0,0,5,0,0,0,0,0,4,5,1,6
452.7303,14,5,12,4,76,219,53,5,2,0,0,14,0,0,0,0,0,5,8,2,10
270.2431,18,3,18,3,263,4838,4024,3,0,0,0,0,0,0,8,0,0,0,2,1,3
7448.8769,10,4,7,3,24,69,23,4,0,0,0,7,0,0,0,0,0,5,5,1,6
3918.3636,14,6,14,6,119,582,359,6,1,0,0,14,0,0,0,0,0,7,6,9,15
2705.4397,10,4,7,3,24,69,23,4,0,0,0,7,0,0,0,0,0,1,4,2,6
1826.4581,36,17,28,16,73,1046,865,17,64,2,1,82,0,0,0,0,0,23,52,84,136
1673.2208,12,3,4,2,78,425,116,3,0,0,0,0,0,0,4,0,0,0,2,1,3
2677.4933,22,9,16,8,130,641,221,9,3,11,0,19,1,0,7,0,8,7,22,14,36
195.7536,19,8,16,7,130,641,221,8,0,0,3,2,0,6,1,1,35,1,16,12,28
3072.8175,17,7,17,7,130,641,221,7,8,0,0,20,0,0,2,0,0,4,15,6,21
1372.6125,10,4,10,4,73,1046,865,4,0,0,0,0,0,0,0,0,0,13,5,1,6
1159.4639,14,5,12,4,70,350,141,5,0,0,0,12,0,0,0,0,0,13,8,2,10
1150.6047,11,5,10,4,78,425,116,5,0,0,0,0,0,0,6,0,0,12,8,2,10
1035.1611,14,7,13,6,29,92,65,7,5,0,0,22,0,0,0,0,0,4,12,9,21
698.9336,12,4,10,3,9,49,24,4,0,0,0,7,0,0,0,0,0,4,5,1,6
484.2722,41,10,24,9,73,1046,865,10,4,8,7,30,0,5,30,0,6,18,22,23,45
7441.7406,41,10,38,9,43,973,492,10,3,9,6,28,0,6,33,0,6,17,28,17,45
2014.1253,10,4,5,3,51,258,37,4,0,0,0,0,0,0,1,0,4,0,3,3,6
2027.175,10,4,6,3,130,641,221,4,0,0,0,0,0,0,2,0,4,1,4,2,6
1994.7767,9,4,7,3,130,641,221,4,0,0,0,0,0,0,3,0,4,1,4,2,6
1553.1528,9,4,5,3,208,2573,1387,4,0,0,0,0,0,0,0,0,0,9,5,1,6
1483.59,9,4,6,3,20,55,17,4,0,0,0,6,0,0,0,0,0,4,5,1,6
1323.2436,17,6,14,5,20,55,17,6,0,0,0,14,0,0,0,0,0,17,11,4,15
1187.0211,9,4,6,3,130,641,221,4,0,0,0,0,0,0,0,0,6,0,3,3,6
1163.6133,6,3,4,2,263,4838,4024,3,0,0,0,0,0,0,0,0,0,4,2,1,3
1058.0783,6,3,4,2,263,4838,4024,3,0,0,0,0,0,0,0,0,0,4,2,1,3
960.0181,18,6,10,5,24,126,43,6,8,0,0,12,0,0,0,0,0,2,7,8,15
959.8725,15,4,15,4,29,92,65,4,0,0,0,12,0,0,0,0,0,8,5,1,6
699.2272,10,4,8,3,130,641,221,4,0,0,0,0,0,0,0,0,8,1,4,2,6
828.6514,9,4,7,3,92,256,92,4,0,0,0,6,0,0,1,0,0,2,4,2,6
668.5967,9,4,5,3,70,350,141,4,0,0,0,5,0,0,0,0,0,1,4,2,6
666.0142,12,4,7,3,26,92,60,4,0,0,0,7,0,0,0,0,0,3,4,2,6
507.6753,10,4,7,3,8,41,22,4,0,0,0,8,0,0,0,0,0,2,5,1,6
357.4706,9,4,6,3,130,641,221,4,0,0,0,0,0,0,0,0,6,0,3,3,6
332.5781,17,6,16,5,73,1046,865,6,0,1,0,14,0,0,8,0,0,6,8,7,15
194.6031,9,3,4,2,130,641,221,3,0,0,0,0,0,0,0,0,4,1,3,0,3
85.0264,17,6,16,5,29,92,65,6,1,0,3,18,0,0,0,0,10,5,13,2,15
4.0908,13,5,13,5,73,1046,865,5,1,0,0,18,0,0,0,0,0,7,8,2,10
4035.0453,19,6,16,5,13,71,45,6,8,0,0,23,0,0,0,0,0,5,13,2,15
2668.1111,11,4,7,3,26,52,24,4,0,0,0,8,0,0,0,0,0,4,5,1,6
2572.9106,11,4,11,4,29,92,65,4,0,0,0,4,0,0,1,0,0,6,4,2,6
2333.9156,10,5,7,4,10,85,71,5,1,0,0,9,0,0,0,0,0,5,8,2,10
1558.2108,17,4,11,3,13,71,45,4,0,0,6,9,0,0,0,0,8,3,6,0,6
1346.4242,15,5,8,4,307,2119,1082,5,0,0,0,13,0,0,0,0,0,4,5,5,10
861.9031,10,4,5,3,14,101,52,4,0,0,0,5,0,0,0,0,0,3,3,3,6
816.8467,14,7,12,6,130,641,221,7,3,0,5,15,0,0,0,0,7,11,20,1,21
719.7947,14,7,10,6,6,79,55,7,4,0,6,15,0,0,0,0,7,11,20,1,21
627.5706,9,4,6,3,208,2573,1387,4,0,0,0,0,0,0,0,0,0,7,4,2,6
672.2981,9,4,5,3,23,139,79,4,0,0,0,5,0,0,0,0,0,0,3,3,6
485.5817,19,5,16,4,130,641,221,5,0,0,0,0,0,0,0,3,20,5,8,2,10
450.23,19,5,16,4,130,641,221,5,0,0,0,0,0,0,0,3,21,5,8,2,10
7179.2819,22,6,18,5,92,256,92,6,1,0,6,16,0,0,2,0,5,7,11,4,15
2591.3086,22,6,21,5,76,219,53,6,1,0,6,17,0,0,2,0,5,7,13,2,15
5248.2311,15,7,15,7,73,1046,865,7,2,0,4,8,0,0,1,0,4,0,11,10,21
1670.0339,10,4,7,3,32,156,114,4,0,0,0,7,0,0,0,0,0,1,4,2,6
3887.0683,13,3,7,2,130,641,221,3,0,0,0,0,0,0,5,0,6,0,2,1,3
1198.5786,13,3,7,2,130,641,221,3,0,0,0,0,0,0,4,0,6,0,2,1,3
1002.6008,13,4,9,3,24,126,43,4,0,0,0,11,0,0,0,0,0,2,4,2,6
211.0639,10,4,7,3,5,9,3,4,0,0,0,7,0,0,0,0,0,5,5,1,6
890.5644,13,5,8,4,20,94,65,5,1,0,0,12,0,0,0,0,0,7,7,3,10
696.5733,24,9,24,9,119,582,359,9,7,6,1,10,0,4,8,0,5,1,21,15,36
632.7358,16,5,16,5,119,582,359,5,0,10,0,4,9,0,8,0,0,0,8,2,10
424.1997,13,4,8,3,263,4838,4024,4,0,0,0,0,0,0,0,0,10,5,5,1,6
308.9228,12,3,12,3,119,582,359,3,0,0,0,0,0,0,0,0,0,6,2,1,3
158.73,20,5,14,4,263,4838,4024,5,0,0,0,0,0,0,0,2,25,14,9,1,10
146.9833,13,5,10,4,24,64,22,5,1,0,0,12,0,0,0,0,0,4,7,3,10
1366.1675,13,5,12,4,130,641,221,5,0,0,0,0,0,0,0,1,16,10,9,1,10
1292.4842,13,5,11,4,130,641,221,5,0,0,0,0,0,0,0,1,17,10,9,1,10
839.2967,11,4,7,3,19,67,21,4,0,0,0,8,0,0,0,0,0,5,5,1,6
208.9692,12,4,12,4,73,1046,865,4,0,0,0,0,0,0,0,0,8,4,5,1,6
395.6589,9,4,5,3,78,425,116,4,0,0,0,0,0,0,7,0,0,4,5,1,6
359.4492,10,3,8,2,119,582,359,3,0,0,0,0,0,0,0,0,8,2,3,0,3
342.2528,11,4,11,4,119,582,359,4,0,0,0,8,0,0,0,0,0,3,4,2,6
341.6872,6,3,4,2,78,425,116,3,0,0,0,0,0,0,4,0,0,0,2,1,3
193.2922,15,4,8,3,19,67,21,4,0,0,0,12,0,0,0,0,0,5,4,2,6
193.2914,12,6,11,5,76,219,53,6,3,0,0,18,0,0,0,0,0,5,10,5,15
74.5325,20,8,20,8,76,219,53,8,2,0,3,23,0,0,0,0,15,19,16,12,28
6507.2742,13,4,13,4,73,1046,865,4,0,0,0,10,0,0,0,0,0,6,4,2,6
5258.5519,13,7,13,7,24,64,22,7,1,1,2,2,0,0,6,2,14,0,12,9,21
3720.1289,13,6,11,5,1,2,0,6,2,0,0,16,0,0,0,0,0,9,12,3,15
2228.6469,9,4,7,3,70,350,141,4,0,0,0,7,0,0,0,0,0,1,4,2,6
1666.4425,9,4,5,3,23,139,79,4,0,0,0,5,0,0,0,0,0,0,3,3,6
1008.3914,17,6,14,5,208,2573,1387,6,0,0,0,7,0,0,0,0,5,19,11,4,15
902.1286,9,4,7,3,188,2429,1699,4,0,0,0,0,0,0,0,0,0,7,3,3,6
718.9228,9,4,7,3,92,256,92,4,0,0,0,6,0,0,1,0,0,2,4,2,6
646.9778,9,4,5,3,17,41,16,4,0,0,0,5,0,0,0,0,0,3,5,1,6
522.8139,9,3,4,2,70,350,141,3,0,0,0,4,0,0,0,0,0,0,2,1,3
382.1236,13,6,12,5,19,67,21,6,1,4,0,16,0,0,3,0,0,4,10,5,15
362.7708,9,4,6,3,19,67,21,4,0,0,0,6,0,0,0,0,0,2,4,2,6
319.3911,11,4,10,3,263,4838,4024,4,0,0,0,0,0,0,5,0,0,0,3,3,6
227.4581,13,4,10,3,19,67,21,4,0,0,0,10,0,0,0,0,0,7,4,2,6
216.1311,9,4,7,3,58,310,157,4,0,0,0,0,0,0,0,0,7,0,3,3,6
197.8564,13,5,9,4,263,4838,4024,5,2,0,0,13,0,0,1,0,0,5,8,2,10
50.7886,10,4,8,3,29,92,65,4,0,0,0,8,0,0,0,0,0,4,4,2,6
41.73,12,4,12,4,73,1046,865,4,0,0,0,9,0,0,0,0,0,8,5,1,6
4.4969,12,5,7,4,29,92,65,5,1,1,0,8,0,0,0,0,0,2,6,4,10
3896.1272,29,6,28,5,73,1046,865,6,2,2,0,29,0,0,3,0,0,17,13,2,15
3458.6111,10,4,7,3,76,219,53,4,0,0,0,7,0,0,0,0,0,3,4,2,6
2864.2767,12,5,11,4,76,219,53,5,1,0,0,13,0,0,0,0,0,5,7,3,10
713.3139,15,5,12,4,19,67,21,5,2,0,0,15,0,0,0,0,0,1,6,4,10
538.1536,9,4,6,3,130,641,221,4,0,0,0,0,0,0,0,0,6,1,4,2,6
515.5753,10,4,6,3,19,67,21,4,0,0,0,6,0,0,0,0,0,2,4,2,6
331.2983,9,4,7,3,70,350,141,4,0,0,0,7,0,0,0,0,0,1,4,2,6
189.4514,17,6,15,5,130,641,221,6,0,0,1,3,0,0,0,0,14,2,6,9,15
170.5817,8,3,5,2,263,4838,4024,3,0,0,0,0,0,0,0,0,0,6,2,1,3
75.6519,12,4,11,3,263,4838,4024,4,0,0,0,0,0,0,0,0,6,3,4,2,6
53.5506,9,4,6,3,20,55,17,4,0,0,0,6,0,0,0,0,0,5,5,1,6
43.555,9,4,9,4,23,56,2,4,0,0,1,5,0,0,1,0,0,0,3,3,6
902.8042,9,3,5,2,58,824,641,3,0,0,0,6,0,0,1,0,0,0,2,1,3
3206.3828,9,5,7,4,23,56,2,5,1,0,1,5,0,0,0,0,0,0,4,6,10
1872.1567,9,5,6,4,23,56,2,5,1,0,1,4,0,0,0,0,0,0,4,6,10
881.5194,11,6,9,5,65,203,93,6,9,3,0,6,0,0,0,0,0,0,8,7,15
876.4422,9,5,7,4,23,56,2,5,1,0,1,5,0,0,0,0,0,0,4,6,10
7521.6303,10,4,10,4,65,203,93,4,0,0,2,5,0,0,1,0,6,0,5,1,6
1985.0958,11,4,5,3,26,84,30,4,0,0,2,3,0,0,0,0,3,0,5,1,6
1979.9228,16,6,12,5,65,203,93,6,19,0,0,17,0,0,2,0,0,0,14,1,15
1811.0825,9,4,7,3,23,56,2,4,0,1,1,5,0,0,1,0,0,0,4,2,6
4670.8033,12,5,9,4,28,50,7,5,1,4,0,12,0,0,2,0,0,0,7,3,10
1459.2275,9,4,5,3,34,308,140,4,3,0,0,6,0,0,2,0,0,0,5,1,6
1319.3367,9,5,7,4,23,56,2,5,1,0,1,5,0,0,0,0,0,0,4,6,10
3540.6733,11,4,11,4,24,57,17,4,0,0,2,7,0,0,0,0,1,3,5,1,6
1483.595,9,5,7,4,23,56,2,5,1,0,1,5,0,0,0,0,0,0,4,6,10
1287.8553,8,4,8,4,34,60,8,4,1,0,0,7,0,0,1,0,0,0,3,3,6
1000.9186,9,3,6,2,13,25,3,3,0,0,0,6,0,0,0,0,0,0,2,1,3
5008.8786,9,3,4,2,34,308,140,3,0,0,0,3,0,0,1,0,0,0,2,1,3
2483.5808,10,3,4,2,34,308,140,3,0,0,0,3,0,0,1,0,0,0,2,1,3
2237.7892,8,3,5,2,26,84,30,3,0,0,0,5,0,0,0,0,0,0,2,1,3
2237.4861,8,4,6,3,23,56,2,4,1,0,0,5,0,0,0,0,0,0,3,3,6
1643.7078,10,3,6,2,34,308,140,3,0,0,0,5,0,0,1,0,0,0,2,1,3
1478.8564,8,3,6,2,34,60,8,3,0,0,0,6,0,0,0,0,0,0,2,1,3
1477.7389,8,3,6,2,13,25,3,3,0,0,0,6,0,0,0,0,0,0,2,1,3
1472.5267,8,3,5,2,28,50,7,3,0,0,0,5,0,0,0,0,0,0,2,1,3
1464.5778,8,3,6,2,19,82,42,3,0,0,0,6,0,0,0,0,0,3,3,0,3
1340.4425,8,3,6,2,93,132,9,3,0,0,0,6,0,0,0,0,0,0,2,1,3
1186.1958,9,3,5,2,34,308,140,3,0,0,0,4,0,0,1,0,0,0,2,1,3
1122.5403,8,3,6,2,9,48,29,3,0,0,0,6,0,0,0,0,0,0,2,1,3
873.9375,8,3,6,2,19,82,42,3,0,0,0,6,0,0,0,0,0,3,3,0,3
867.9506,8,3,5,2,3,10,0,3,0,0,0,5,0,0,0,0,0,0,2,1,3
834.3028,8,3,6,2,93,132,9,3,0,0,0,6,0,0,0,0,0,0,2,1,3
